name,price,address,city,category_code,city_code,business,scan_date
Casio CFX-9850GB Plus Color Power Graphic Calculator,55.0,https://toronto.craigslist.ca/mss/ele/d/casio-cfx-9850gb-plus-color/6742434733.html,Toronto,ele,mss,0,2018-12-09 13:11:55
TV for sale,170.0,https://toronto.craigslist.ca/tor/ele/d/tv-for-sale/6742427963.html,Toronto,ele,tor,0,2018-12-09 13:11:55
ATA AUDIO SCOOP E-Z PORTABLE AUDIO CODEC,120.0,https://toronto.craigslist.ca/tor/ele/d/ata-audio-scoop-z-portable/6742279066.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"SIREN used by Police, Fire Ambulance with 100 WATT Speaker",500.0,https://toronto.craigslist.ca/tor/ele/d/siren-used-by-police-fire/6733017341.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Samsung 65"" JS9000 4k UHD",800.0,https://toronto.craigslist.ca/tor/ele/d/samsung-65-js9000-4k-uhd/6742198532.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sennheiser HD 435 HI-FI Headphones,55.0,https://toronto.craigslist.ca/tor/ele/d/sennheiser-hd-435-hi-fi/6742185266.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Vtech I5871 System w/ digital Answering Device, Color Handset",55.0,https://toronto.craigslist.ca/tor/ele/d/vtech-i5871-system-digital/6742184025.html,Toronto,ele,tor,0,2018-12-09 13:11:55
White LED Light Therapy Lamp,55.0,https://toronto.craigslist.ca/tor/ele/d/white-led-light-therapy-lamp/6742177808.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Pair of Acoustic Audio 3-Way Speakers,140.0,https://toronto.craigslist.ca/tor/ele/d/pair-of-acoustic-audio-3-way/6742167498.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Archos 605 WIFI - 30GB,115.0,https://toronto.craigslist.ca/tor/ele/d/archos-605-wifi-30gb/6742138075.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Teac SR-LXI HI-FI iPod Dock Bluetooth,75.0,https://toronto.craigslist.ca/tor/ele/d/teac-sr-lxi-hi-fi-ipod-dock/6742136907.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Hercules i-XPS 120 Outdoor Speakers for iPod,85.0,https://toronto.craigslist.ca/tor/ele/d/hercules-xps-120-outdoor/6742111755.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony RDPX60IP Premium Bluetooth Speaker Dock,175.0,https://toronto.craigslist.ca/tor/ele/d/sony-rdpx60ip-premium/6742110647.html,Toronto,ele,tor,0,2018-12-09 13:11:55
RCA Lyra RD2780 20GB MP3/WMA Audio/Video Jukebox,50.0,https://toronto.craigslist.ca/tor/ele/d/rca-lyra-rdgb-mp3-wma-audio/6742108310.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Cash for your Iphone,123.0,https://toronto.craigslist.ca/tor/ele/d/cash-for-your-iphone/6742068642.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Wireless speakers Advent AW-820,80.0,https://toronto.craigslist.ca/tor/ele/d/wireless-speakers-advent-aw/6742088298.html,Toronto,ele,tor,0,2018-12-09 13:11:55
PORTABLE SPEAKERS SONY ERICSSON MPS-75,50.0,https://toronto.craigslist.ca/tor/ele/d/portable-speakers-sony/6742087331.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Electric xerox Stapler Model EH-C591XA2,65.0,https://toronto.craigslist.ca/mss/ele/d/electric-xerox-stapler-model/6742052028.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Mono Solar Panels for Pickup,119.0,https://toronto.craigslist.ca/tor/ele/d/mono-solar-panels-for-pickup/6742010409.html,Toronto,ele,tor,0,2018-12-09 13:11:55
SoundFreaq  Bluetooth Speaker System,70.0,https://toronto.craigslist.ca/mss/ele/d/soundfreaq-bluetooth-speaker/6742024619.html,Toronto,ele,mss,0,2018-12-09 13:11:55
OWI Robotic Arm Edge,65.0,https://toronto.craigslist.ca/mss/ele/d/owi-robotic-arm-edge/6742022426.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Solar Panel Single module 220W Schuco MPE-220-PS-04,220.0,https://toronto.craigslist.ca/mss/ele/d/solar-panel-single-module/6742005165.html,Toronto,ele,mss,0,2018-12-09 13:11:55
V-Tech Bluetooth DECT 6.0 LS6245 Expandable Cordless Telephone,60.0,https://toronto.craigslist.ca/mss/ele/d/tech-bluetooth-dect-60-ls6245/6742001051.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Boomphones QS 1.0 Over Ear Rechargeable Headset,75.0,https://toronto.craigslist.ca/mss/ele/d/boomphones-qs-10-over-ear/6741997184.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Clements Little D speakers -ribbon midrange tweeter stands,450.0,https://toronto.craigslist.ca/tor/ele/d/clements-little-speakers/6719408149.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Electronic Metric and Imperial Distance Measuring Wheel  Model 5505E,110.0,https://toronto.craigslist.ca/mss/ele/d/electronic-metric-and/6741970339.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Yamaha HTR-5750 - AV receiver - 6.1 channel,150.0,https://toronto.craigslist.ca/tor/ele/d/yamaha-htr-5750-av-receiver/6741969881.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Lane LWM-306 Wireless Microphone Karaoke - new in box,60.0,https://toronto.craigslist.ca/mss/ele/d/lane-lwm-306-wireless/6741969484.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Kodak Easyshare M1063 -10.3 MP Digital Camera,75.0,https://toronto.craigslist.ca/mss/ele/d/kodak-easyshare-mmp-digital/6741955211.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Sony ICF-CL75iP Clock Radio,60.0,https://toronto.craigslist.ca/mss/ele/d/sony-icf-cl75ip-clock-radio/6741954958.html,Toronto,ele,mss,0,2018-12-09 13:11:55
"Sony Playstation 3D 24"" Television",250.0,https://toronto.craigslist.ca/tor/ele/d/sony-playstation-3d-24/6741892806.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Nikon COOLPIX L820 16 MP CMOS Digital Camera w/ 30x Zoom Lens and Full,105.0,https://toronto.craigslist.ca/yrk/ele/d/nikon-coolpix-lmp-cmos/6721250983.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Smart projector with screen,600.0,https://toronto.craigslist.ca/bra/ele/d/smart-projector-with-screen/6741858514.html,Toronto,ele,bra,0,2018-12-09 13:11:55
Acer 7 Inch Tablet 16 GB,90.0,https://toronto.craigslist.ca/tor/ele/d/acer-7-inch-tablet-16-gb/6741845751.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony Portable Recording Device,90.0,https://toronto.craigslist.ca/tor/ele/d/sony-portable-recording-device/6741845532.html,Toronto,ele,tor,0,2018-12-09 13:11:55
TygerClaw LCD3406BLK X-Large Heavy-duty Fixed TV Wall Mount,100.0,https://toronto.craigslist.ca/oak/ele/d/tygerclaw-lcd3406blk-large/6741827907.html,Toronto,ele,oak,0,2018-12-09 13:11:55
Selling Sony Handycam with accessories,1000.0,https://toronto.craigslist.ca/tor/ele/d/selling-sony-handycam-with/6741807978.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"SAMSUNG tv 60"" and saround system lg",800.0,https://toronto.craigslist.ca/yrk/ele/d/samsung-tv-60-and-saround/6741713646.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Mitsubishi DLP Projector+ Remote,110.0,https://toronto.craigslist.ca/tor/ele/d/mitsubishi-dlp-projector/6741690088.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"SAVE BIG ON INTERNET, HOME PHONE, AND IPTV WITH OVER 2000 CHANNELS!",160.0,https://toronto.craigslist.ca/drh/ele/d/save-big-on-internet-home/6741529654.html,Toronto,ele,drh,0,2018-12-09 13:11:55
Google Home - BNIB,130.0,https://toronto.craigslist.ca/tor/ele/d/google-home-bnib/6723077273.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Stereo System Yamaha receiver PSB speakers BSR turntable,250.0,https://toronto.craigslist.ca/tor/ele/d/stereo-system-yamaha-receiver/6741576532.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Beats Solo3 wireless headphones,295.0,https://toronto.craigslist.ca/tor/ele/d/beats-solo3-wireless/6741539208.html,Toronto,ele,tor,0,2018-12-09 13:11:55
SAMSUNG 75 INCH 4K 120MR LED SMART TV (UN75MU6070),1749.0,https://toronto.craigslist.ca/oak/eld/d/samsung-75-inch-4k-120mr-led/6717530833.html,Toronto,eld,oak,1,2018-12-09 13:11:55
TygerClaw LCD3406BLK X-Large Heavy-duty Fixed TV Wall Mount,100.0,https://toronto.craigslist.ca/oak/ele/d/tygerclaw-lcd3406blk-large/6741827907.html,Toronto,ele,oak,0,2018-12-09 13:11:55
Selling Sony Handycam with accessories,1000.0,https://toronto.craigslist.ca/tor/ele/d/selling-sony-handycam-with/6741807978.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"SAMSUNG tv 60"" and saround system lg",800.0,https://toronto.craigslist.ca/yrk/ele/d/samsung-tv-60-and-saround/6741713646.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Mitsubishi DLP Projector+ Remote,110.0,https://toronto.craigslist.ca/tor/ele/d/mitsubishi-dlp-projector/6741690088.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"SAVE BIG ON INTERNET, HOME PHONE, AND IPTV WITH OVER 2000 CHANNELS!",160.0,https://toronto.craigslist.ca/drh/ele/d/save-big-on-internet-home/6741529654.html,Toronto,ele,drh,0,2018-12-09 13:11:55
Google Home - BNIB,130.0,https://toronto.craigslist.ca/tor/ele/d/google-home-bnib/6723077273.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Stereo System Yamaha receiver PSB speakers BSR turntable,250.0,https://toronto.craigslist.ca/tor/ele/d/stereo-system-yamaha-receiver/6741576532.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Beats Solo3 wireless headphones,295.0,https://toronto.craigslist.ca/tor/ele/d/beats-solo3-wireless/6741539208.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Black Friday offer! Thinkpad x1 tablet 3rd gen (2year warranty),1750.0,https://toronto.craigslist.ca/oak/ele/d/black-friday-offer-thinkpad/6741324437.html,Toronto,ele,oak,0,2018-12-09 13:11:55
Plantronics Explorer  500,50.0,https://toronto.craigslist.ca/tor/ele/d/plantronics-explorer-500/6741305905.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Portable Hand-held Metal Security Detector,50.0,https://toronto.craigslist.ca/tor/ele/d/portable-hand-held-metal/6725816174.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Withings Pulse O2 Smart Activity Tracker,99.0,https://toronto.craigslist.ca/tor/ele/d/withings-pulse-o2-smart/6741267358.html,Toronto,ele,tor,0,2018-12-09 13:11:55
FS Apple AirPort Extreme,100.0,https://toronto.craigslist.ca/tor/ele/d/fs-apple-airport-extreme/6728804379.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Panasonic Lumix TS3,60.0,https://toronto.craigslist.ca/tor/ele/d/panasonic-lumix-ts3/6717129736.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Fender Mustang 1 Guitar Amplifier-new,150.0,https://toronto.craigslist.ca/mss/ele/d/fender-mustang-1-guitar/6741121101.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Yamaha RX-V557 6.1 Channel Home Theater Receiver,200.0,https://toronto.craigslist.ca/tor/ele/d/yamaha-rx-vchannel-home/6741072702.html,Toronto,ele,tor,0,2018-12-09 13:11:55
GPD win modified portable computer gaming pad,550.0,https://toronto.craigslist.ca/tor/ele/d/gpd-win-modified-portable/6741021949.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Cayman Media Labs HD-11 5.1 Home Theater System,140.0,https://toronto.craigslist.ca/tor/ele/d/cayman-media-labs-hdhome/6741019353.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Jaybird X2 Sport Wireless Bluetooth Headphones   Midnight Black color,50.0,https://toronto.craigslist.ca/mss/ele/d/jaybird-x2-sport-wireless/6740949770.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Hirakawa Video Camera Cable,60.0,https://toronto.craigslist.ca/mss/ele/d/hirakawa-video-camera-cable/6740834867.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Sony Speakers Model SS-DP1000DW pair,120.0,https://toronto.craigslist.ca/mss/ele/d/sony-speakers-model-ss/6740831295.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Motorola SX620R 2-Way FRS-GMRS Radio - Pair,50.0,https://toronto.craigslist.ca/mss/ele/d/motorola-sx620r-2-way-frs/6740829694.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Bose Revolve+ Bluetooth Wireless Speaker,200.0,https://toronto.craigslist.ca/tor/ele/d/bose-revolve-bluetooth/6740658021.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Samsung VG-KBD1500 Wireless Bluetooth Keyboard-Touchpad  Bluetooth 2.1,65.0,https://toronto.craigslist.ca/mss/ele/d/samsung-vg-kbd1500-wireless/6740649955.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Motorized EluneVision projector screen,305.0,https://toronto.craigslist.ca/tor/ele/d/motorized-elunevision/6740615611.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"BLACK FRIDAY BEST PRICE 65EG9600  OLED 65 "" BEST PICTURE QUALITY",2999.0,https://toronto.craigslist.ca/mss/eld/d/black-friday-best-price/6719375819.html,Toronto,eld,mss,1,2018-12-09 13:11:55
TV,1500.0,https://toronto.craigslist.ca/tor/ele/d/tv/6740584977.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Speaker Samsung Level Pro Wireless Speaker Blue Tooth NEW - $175 (Yon,175.0,https://toronto.craigslist.ca/tor/ele/d/speaker-samsung-level-pro/6717132505.html,Toronto,ele,tor,0,2018-12-09 13:11:55
TV Sharp 42,425.0,https://toronto.craigslist.ca/tor/ele/d/tv-sharp-42/6717132805.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Boston Acoustics Speakers - A200 AWESOME CONDITION,600.0,https://toronto.craigslist.ca/drh/ele/d/boston-acoustics-speakers/6740530976.html,Toronto,ele,drh,0,2018-12-09 13:11:55
"Barely used, like new Canon EOS 70D DSLR Camera with 2 lenses & more!!",1050.0,https://toronto.craigslist.ca/tor/ele/d/barely-used-like-new-canon/6740477133.html,Toronto,ele,tor,0,2018-12-09 13:11:55
IPhone 6+ 64GB Unlocked,350.0,https://toronto.craigslist.ca/yrk/ele/d/iphone-6-64gb-unlocked/6740388676.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
"52"" HD JVC TV $75",75.0,https://toronto.craigslist.ca/tor/ele/d/52-hd-jvc-tv-75/6740371875.html,Toronto,ele,tor,0,2018-12-09 13:11:55
BEATS SOLO 3 WIRELESS BLACK - FOR SALE,210.0,https://toronto.craigslist.ca/bra/ele/d/beats-solo-3-wireless-black/6726959634.html,Toronto,ele,bra,0,2018-12-09 13:11:55
HP Printer Laser Jet Pro 200 Color MFP,125.0,https://toronto.craigslist.ca/tor/ele/d/hp-printer-laser-jet-pro-200/6731054397.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Computer and PS3,60.0,https://toronto.craigslist.ca/tor/ele/d/computer-and-ps3/6719324009.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Toshiba Led tv,100.0,https://toronto.craigslist.ca/tor/ele/d/toshiba-led-tv/6719351442.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony 480W Bravia Theater 2.1-Channel Integrated Home Theater System,130.0,https://toronto.craigslist.ca/mss/ele/d/sony-480w-bravia-theater-21/6740116230.html,Toronto,ele,mss,0,2018-12-09 13:11:55
ROGERS PVR Explorer 8300HD,70.0,https://toronto.craigslist.ca/tor/ele/d/rogers-pvr-explorer-8300hd/6740073040.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Toshiba 32 inch Tv,100.0,https://toronto.craigslist.ca/tor/ele/d/toshiba-32-inch-tv/6740044979.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Technics Turntable SL-D1, Direct Drive",150.0,https://toronto.craigslist.ca/tor/ele/d/technics-turntable-sl-d1/6739980283.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sanus tilt wall mount for large TVs,75.0,https://toronto.craigslist.ca/drh/ele/d/sanus-tilt-wall-mount-for/6722578905.html,Toronto,ele,drh,0,2018-12-09 13:11:55
Sanus tilt wall mount for large TVs,75.0,https://toronto.craigslist.ca/drh/ele/d/sanus-tilt-wall-mount-for/6726204054.html,Toronto,ele,drh,0,2018-12-09 13:11:55
ASUS Zenfone 3 5.5'' 64GB unlocked phone smartphone,150.0,https://toronto.craigslist.ca/tor/ele/d/asus-zenfonegb-unlocked-phone/6739845859.html,Toronto,ele,tor,0,2018-12-09 13:11:55
GIMBAL Handheld Stabilizer for Smartphones/iPhones,120.0,https://toronto.craigslist.ca/tor/ele/d/gimbal-handheld-stabilizer/6739814452.html,Toronto,ele,tor,0,2018-12-09 13:11:55
ROGERS NEXTBOX 3.0 HD PVR,200.0,https://toronto.craigslist.ca/yrk/ele/d/rogers-nextbox-30-hd-pvr/6739716217.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Nakamichi DR-1 Cassette Deck,900.0,https://toronto.craigslist.ca/mss/ele/d/nakamichi-dr-1-cassette-deck/6717929761.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Technics SL-PC705 5-CD Player,60.0,https://toronto.craigslist.ca/mss/ele/d/technics-sl-pc705-5-cd-player/6717953434.html,Toronto,ele,mss,0,2018-12-09 13:11:55
JVC Wireless headphones HA-XP50BT-R (BLACK and RED) - brand new,170.0,https://toronto.craigslist.ca/tor/ele/d/jvc-wireless-headphones-ha/6716496070.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Elmo slide projector in excellent condition,75.0,https://toronto.craigslist.ca/tor/ele/d/elmo-slide-projector-in/6739652218.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Smith Corona Typewriter DLX 100,55.0,https://toronto.craigslist.ca/tor/ele/d/smith-corona-typewriter-dlx/6739620626.html,Toronto,ele,tor,0,2018-12-09 13:11:55
INTELIX 8 Ch MIC/LINE MIXER,135.0,https://toronto.craigslist.ca/tor/ele/d/intelix-8-ch-mic-line-mixer/6739614047.html,Toronto,ele,tor,0,2018-12-09 13:11:55
PYRAMID AUDIO DJ MIXER.Very good condition.,119.0,https://toronto.craigslist.ca/tor/ele/d/pyramid-audio-dj-mixervery/6739609946.html,Toronto,ele,tor,0,2018-12-09 13:11:55
PYRAMID AUDIO DJ MIXER.Very good condition.,119.0,https://toronto.craigslist.ca/tor/ele/d/pyramid-audio-dj-mixervery/6739610203.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Samsung S8+,700.0,https://toronto.craigslist.ca/tor/ele/d/samsung-s8/6739453577.html,Toronto,ele,tor,0,2018-12-09 13:11:55
D-Link DIR-868L Wireless AC1750 Dual Band Router *MINT*,100.0,https://toronto.craigslist.ca/tor/ele/d/link-dir-868l-wireless-ac1750/6725446657.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Thomson/RCA DCM475 High-Speed Cable Modem,50.0,https://toronto.craigslist.ca/tor/ele/d/thomson-rca-dcm475-high-speed/6725226340.html,Toronto,ele,tor,0,2018-12-09 13:11:55
PS4 500GB Limited Edition Uncharted 4 PlayStation 4 Bundle,377.0,https://toronto.craigslist.ca/oak/ele/d/ps4-500gb-limited-edition/6739339797.html,Toronto,ele,oak,0,2018-12-09 13:11:55
Dyson,500.0,https://toronto.craigslist.ca/tor/ele/d/dyson/6739339218.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Black Beats Solo 3 Headphones Wireless,200.0,https://toronto.craigslist.ca/tor/ele/d/black-beats-solo-3-headphones/6739299983.html,Toronto,ele,tor,0,2018-12-09 13:11:55
NEW Netgear AC1750 Wifi Cable Modem Router,50.0,https://toronto.craigslist.ca/tor/ele/d/new-netgear-ac1750-wifi-cable/6739269030.html,Toronto,ele,tor,0,2018-12-09 13:11:55
PSB IMAGE 1B Bookshelf Speakers,150.0,https://toronto.craigslist.ca/tor/ele/d/psb-image-1b-bookshelf/6715378350.html,Toronto,ele,tor,0,2018-12-09 13:11:55
2 Pioneer S-MTSW Bookshelf Speakers,80.0,https://toronto.craigslist.ca/tor/ele/d/2-pioneer-mtsw-bookshelf/6739103122.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Dahlquist DQ-1W Module Subwoofer,250.0,https://toronto.craigslist.ca/tor/ele/d/dahlquist-dq-1w-module/6739088821.html,Toronto,ele,tor,0,2018-12-09 13:11:55
TI-84 Plus Silver Edition Graphing Calculator,75.0,https://toronto.craigslist.ca/mss/ele/d/ti-84-plus-silver-edition/6739041163.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Apple USB-C Digital AV Multiport Adapter,75.0,https://toronto.craigslist.ca/yrk/ele/d/apple-usb-digital-av/6739019795.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Ableton Launchpad,100.0,https://toronto.craigslist.ca/tor/ele/d/ableton-launchpad/6738999233.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Bell & Howell Slide Cube Projector AF 70 Auto Focus,100.0,https://toronto.craigslist.ca/tor/eld/d/bell-howell-slide-cube/6738956599.html,Toronto,eld,tor,1,2018-12-09 13:11:55
NEW Zoom XYH-6 Adjustable X/Y Capsule,80.0,https://toronto.craigslist.ca/tor/ele/d/new-zoom-xyh-6-adjustable-y/6738941027.html,Toronto,ele,tor,0,2018-12-09 13:11:55
NEW Zoom MSH-6 Mid-Side Capsule,80.0,https://toronto.craigslist.ca/tor/ele/d/new-zoom-msh-6-mid-side/6738940821.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Kodak Carousel Slide Projector Model 750,100.0,https://toronto.craigslist.ca/tor/ele/d/kodak-carousel-slide/6738916544.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Acer Iconia One 7 (Brand new, Black color)",90.0,https://toronto.craigslist.ca/tor/ele/d/acer-iconia-one-7-brand-new/6738891160.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Brand new Google Home for sale,120.0,https://toronto.craigslist.ca/tor/ele/d/brand-new-google-home-for-sale/6738799691.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Konica Bizhub C203 Printer/Scanner,475.0,https://toronto.craigslist.ca/tor/ele/d/konica-bizhub-c203-printer/6738757691.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Nikon EN-EL1 Rechargeable Battery and charger,50.0,https://toronto.craigslist.ca/mss/ele/d/nikon-en-el1-rechargeable/6738750583.html,Toronto,ele,mss,0,2018-12-09 13:11:55
Pioneer CT-F500 Cassette Deck,50.0,https://toronto.craigslist.ca/tor/ele/d/pioneer-ct-f500-cassette-deck/6738721503.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Brand New Record Player,175.0,https://toronto.craigslist.ca/tor/ele/d/brand-new-record-player/6738674206.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Wacom Cintiq Pro 16""",1500.0,https://toronto.craigslist.ca/tor/ele/d/wacom-cintiq-pro-16/6721864087.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Sony MDRZX110NC Over-Ear Noise Cancelling Headphones (Black),50.0,https://toronto.craigslist.ca/tor/ele/d/sony-mdrzx110nc-over-ear/6738587457.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Logitech z623 Speaker System,120.0,https://toronto.craigslist.ca/tor/ele/d/logitech-z623-speaker-system/6738545454.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Karaoke,70.0,https://toronto.craigslist.ca/tor/ele/d/karaoke/6722829675.html,Toronto,ele,tor,0,2018-12-09 13:11:55
TV Philips 32 inch,120.0,https://toronto.craigslist.ca/tor/ele/d/tv-philips-32-inch/6729223827.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"HD MONITOR 22""",95.0,https://toronto.craigslist.ca/yrk/ele/d/hd-monitor-22/6738471207.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Surflink media transmitter 200 with remote,120.0,https://toronto.craigslist.ca/tor/ele/d/surflink-media-transmitter/6738309347.html,Toronto,ele,tor,0,2018-12-09 13:11:55
VINTAGE TELEFUNKEN STEREO+RECORD PLAYER CONSOLE,975.0,https://toronto.craigslist.ca/yrk/ele/d/vintage-telefunken/6713411668.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Realistic Pro-2022 VHF/UHF Scanner  Frequency range,110.0,https://toronto.craigslist.ca/mss/ele/d/realistic-pro-2022-vhf-uhf/6738289950.html,Toronto,ele,mss,0,2018-12-09 13:11:55
4th Gen Amazon Kindle,50.0,https://toronto.craigslist.ca/tor/ele/d/4th-gen-amazon-kindle/6738253640.html,Toronto,ele,tor,0,2018-12-09 13:11:55
TI-83 Plus Calculator,50.0,https://toronto.craigslist.ca/tor/ele/d/ti-83-plus-calculator/6738253192.html,Toronto,ele,tor,0,2018-12-09 13:11:55
JVC 4K Laser Projector,35000.0,https://toronto.craigslist.ca/tor/ele/d/jvc-4k-laser-projector/6738221503.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Canon Camera Bundle,500.0,https://toronto.craigslist.ca/drh/ele/d/canon-camera-bundle/6738216507.html,Toronto,ele,drh,0,2018-12-09 13:11:55
Alur x Smokjoy OPS-1 Pod System-Brand New In Box. $50,50.0,https://toronto.craigslist.ca/yrk/ele/d/alur-smokjoy-ops-1-pod-system/6738207234.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Canon 70-200mm 2.8 IS II,1900.0,https://toronto.craigslist.ca/tor/ele/d/canonmm-28-is-ii/6738196242.html,Toronto,ele,tor,0,2018-12-09 13:11:55
iPad Air 2 Wi-Fi + Cellular 64GB - Brand New Condition -,325.0,https://toronto.craigslist.ca/tor/eld/d/ipad-air-2-wi-fi-cellular/6738041353.html,Toronto,eld,tor,1,2018-12-09 13:11:55
"One plus 6,128 GB , Red  brand new .Comes with manufacturer's warranty",749.0,https://toronto.craigslist.ca/tor/ele/d/one-plus-6128-gb-red-brand/6738002460.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Home theatre,800.0,https://toronto.craigslist.ca/yrk/ele/d/home-theatre/6737864999.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
Projector theartre,750.0,https://toronto.craigslist.ca/tor/ele/d/projector-theartre/6737743789.html,Toronto,ele,tor,0,2018-12-09 13:11:55
"Defunc True Wireless Earbuds w/ Power Bank (gold colour, sealed box)",100.0,https://toronto.craigslist.ca/tor/ele/d/defunc-true-wireless-earbuds/6737681447.html,Toronto,ele,tor,0,2018-12-09 13:11:55
MARANTZ 2325 VINTAGE RECEIVER EXCELLENT CONDITION WORKS PERFECT,2300.0,https://toronto.craigslist.ca/tor/ele/d/marantz-2325-vintage-receiver/6737604211.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Fuji Finepix S602 Zoom digital Camera Made in Japan uses 4 regular AA,85.0,https://toronto.craigslist.ca/yrk/ele/d/fuji-finepix-s602-zoom/6712583844.html,Toronto,ele,yrk,0,2018-12-09 13:11:55
"Brand new, unopened Ipad",425.0,https://toronto.craigslist.ca/tor/ele/d/brand-new-unopened-ipad/6737640890.html,Toronto,ele,tor,0,2018-12-09 13:11:55
Original Technics 1200 DJ Turntable + Stanton Trackmaster II Cartridge,700.0,https://toronto.craigslist.ca/tor/ele/d/original-technics-1200-dj/6737514490.html,Toronto,ele,tor,0,2018-12-09 13:11:55
DJI PHANTOM 4 DRONE,750.0,https://toronto.craigslist.ca/tor/ele/d/dji-phantom-4-drone/6737494809.html,Toronto,ele,tor,0,2018-12-09 13:11:55
